Id BDTNS,Provenance,Date,Seal,Id Line,Part text,Line,Text
162896,GARšana,SS08 - 08 - 05,N,L784999,o.,16,2 guruš im ga6-ga2
162896,GARšana,SS08 - 08 - 05,N,L785000,o.,17,2 guruš im lu-a
162896,GARšana,SS08 - 08 - 05,N,L785001,o.,18,3 guruš a bala-a-e-de3
162896,GARšana,SS08 - 08 - 05,N,L785002,o.,19,8 guruš sahar ša3 e2-a / si3-ge2-de3
162896,GARšana,SS08 - 08 - 05,N,L785003,o.,20,im-sumur ak
162896,GARšana,SS08 - 08 - 05,N,L785004,r.,1,An-za-gar3-{giš}kiri6-Zabalam4{ki} (=MUŠ3.ZA.UNUG)
162896,GARšana,SS08 - 08 - 05,N,L785005,r.,2,2 guruš šidim
162896,GARšana,SS08 - 08 - 05,N,L785006,r.,3,tak2-si-ru-um ša3 e2-gal
162896,GARšana,SS08 - 08 - 05,N,L785007,r.,4,1 guruš šidim
162896,GARšana,SS08 - 08 - 05,N,L785008,r.,5,2 guruš šu dim2-ma
162896,GARšana,SS08 - 08 - 05,N,L785009,r.,6,3 guruš im ga6-ga2
162896,GARšana,SS08 - 08 - 05,N,L785010,r.,7,2 guruš im a-ga-ri-in-/na tuš-a
162896,GARšana,SS08 - 08 - 05,N,L785011,r.,8,1 guruš a bala-a
162896,GARšana,SS08 - 08 - 05,N,L785012,r.,9,al-tar e2 I3-li2-<bi?>-šu
162896,GARšana,SS08 - 08 - 05,N,L785013,r.,10,1 guruš šidim tu-ra
162896,GARšana,SS08 - 08 - 05,N,L785014,r.,,============
162896,GARšana,SS08 - 08 - 05,N,L785015,r.,11,šu-nigin2 6 guruš šidim
162896,GARšana,SS08 - 08 - 05,N,L785016,r.,12,šu-nigin2 27 guruš
162896,GARšana,SS08 - 08 - 05,N,L785017,r.,13,zi-ga-[am3]
162896,GARšana,SS08 - 08 - 05,N,L785018,r.,14,[gur]um2 [a]k
162896,GARšana,SS08 - 08 - 05,N,L785019,r.,15,giri3 {d}IŠKUR-[ILLAT šabra]
162896,GARšana,SS08 - 08 - 05,N,L785020,r.,16,[ša3 GAR]-ša-an-na{[ki]}
162896,GARšana,SS08 - 08 - 05,N,L785021,r.,17,[iti ez]em-{d}Šul-[gi]
162896,GARšana,SS08 - 08 - 05,N,L785022,r.,18,[mu {d}Šu]-{d}Suen lu[gal-Uri5/{ki}-ma-ke4] ma2-gur8-mah [{d}E]n-li[l2-/{d}Nin-lil2]-ra mu-ne-dim2
162896,GARšana,SS08 - 08 - 05,N,L785023,l.ed.,1,u4-5-kam
162897,GARšana,SS08 - 08 - 06,N,L785024,,,
162897,GARšana,SS08 - 08 - 06,N,L785025,o.,1,3 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785026,o.,2,ugula {d}IŠKUR-ILLAT 
162897,GARšana,SS08 - 08 - 06,N,L785027,o.,3,1 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785028,o.,4,ugula I3-li2-aš-ra-ni
162897,GARšana,SS08 - 08 - 06,N,L785029,o.,5,2 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785030,o.,6,ugula Ba-la-a
162897,GARšana,SS08 - 08 - 06,N,L785031,o.,7,24 guruš s[ag-t]ag
162897,GARšana,SS08 - 08 - 06,N,L785032,o.,8,3 guruš a2-1/2-ta
162897,GARšana,SS08 - 08 - 06,N,L785033,o.,9,nam-60 Nu-ur2-{d}IŠKUR
162897,GARšana,SS08 - 08 - 06,N,L785034,o.,10,------------
162897,GARšana,SS08 - 08 - 06,N,L785035,o.,11,šu-nigin2 6 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785036,o.,12,šu-nigin2 27 guruš
162897,GARšana,SS08 - 08 - 06,N,L785037,o.,13,ša3-bi-ta
162897,GARšana,SS08 - 08 - 06,N,L785038,o.,14,1 guruš šidim um-mi-a
162897,GARšana,SS08 - 08 - 06,N,L785039,o.,15,3 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785040,o.,16,3 guruš im šu dim2-ma [sum]-mu-/de3 
162897,GARšana,SS08 - 08 - 06,N,L785041,o.,17,7 guruš im ga6-ga2
162897,GARšana,SS08 - 08 - 06,N,L785042,o.,18,3 guruš im lu-a
162897,GARšana,SS08 - 08 - 06,N,L785043,o.,19,3 guruš a bala-a 
162897,GARšana,SS08 - 08 - 06,N,L785044,o.,20,im-sumur ak
162897,GARšana,SS08 - 08 - 06,N,L785045,o.,21,An-za-gar3-{giš}kiri6-Za[balam4{ki}]
162897,GARšana,SS08 - 08 - 06,N,L785046,r.,1,1 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785047,r.,2,tak2-si-ru-um ša3 e2-gal
162897,GARšana,SS08 - 08 - 06,N,L785048,r.,3,1 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785049,r.,4,2 guruš šu dim2-ma
162897,GARšana,SS08 - 08 - 06,N,L785050,r.,5,3 guruš im ga6-ga2
162897,GARšana,SS08 - 08 - 06,N,L785051,r.,6,2 guruš im lu-a
162897,GARšana,SS08 - 08 - 06,N,L785052,r.,7,1 guruš a bala-a-e-[d]e3
162897,GARšana,SS08 - 08 - 06,N,L785053,r.,8,al-tar e2 I3-li2-bi-šu
162897,GARšana,SS08 - 08 - 06,N,L785054,r.,,============
162897,GARšana,SS08 - 08 - 06,N,L785055,r.,9,šu-nigin2 6 guruš šidim
162897,GARšana,SS08 - 08 - 06,N,L785056,r.,10,šu-nigin2 27 guruš
162897,GARšana,SS08 - 08 - 06,N,L785057,r.,11,zi-ga-am3
162897,GARšana,SS08 - 08 - 06,N,L785058,r.,12,[gurum2] ak
162897,GARšana,SS08 - 08 - 06,N,L785059,r.,13,giri3 [{d}IŠKUR-IL]LAT
162897,GARšana,SS08 - 08 - 06,N,L785060,r.,14,ša3 GAR-ša-[an-na]{ki}
162897,GARšana,SS08 - 08 - 06,N,L785061,r.,15,iti ezem-{d}Šul-[gi]
162897,GARšana,SS08 - 08 - 06,N,L785062,r.,16,mu {d}Šu-{d}Suen [lugal] / Uri5{ki}-ma-ke4 ma-gur8-[mah]-/{d}En-lil2 {d}Nin-lil2-ra / mu-ne-dim2
162897,GARšana,SS08 - 08 - 06,N,L785063,l.ed.,1,u4-6-kam
162898,GARšana,SS08] - 08?] - XX,N,L785064,,,
162898,GARšana,SS08] - 08?] - XX,N,L785065,o.,,[...] # (beginning lost)
162898,GARšana,SS08] - 08?] - XX,N,L785066,o.,1,7 [gu]ruš
162898,GARšana,SS08] - 08?] - XX,N,L785067,o.,2,SIG4.ANŠE i[m-su]mur ak
162898,GARšana,SS08] - 08?] - XX,N,L785068,o.,3,1 guruš šidim
162898,GARšana,SS08] - 08?] - XX,N,L785069,o.,4,2 guruš šu dim2
162898,GARšana,SS08] - 08?] - XX,N,L785070,o.,5,6 guruš im ga6-ga2 
162898,GARšana,SS08] - 08?] - XX,N,L785071,r.,1,2 guruš im lu-a
162898,GARšana,SS08] - 08?] - XX,N,L785072,r.,2,2 guruš a bala-a
162898,GARšana,SS08] - 08?] - XX,N,L785073,r.,3,1 guruš in-u ga6-ga2 / im lu-a
162898,GARšana,SS08] - 08?] - XX,N,L785074,r.,4,e2 I3-li2-bi-šu
162898,GARšana,SS08] - 08?] - XX,N,L785075,r.,5,[n] guruš šidim 4 guruš
162898,GARšana,SS08] - 08?] - XX,N,L785076,r.,6,[e]2-udu-niga du3-a
162898,GARšana,SS08] - 08?] - XX,N,L785077,r.,,[...] # (rest lost)
162899,GARšana,SS08] - 08?] - XX,N,L785078,,,
162899,GARšana,SS08] - 08?] - XX,N,L785079,o.,1,[3 guruš šidim {d}IŠKUR-ILLAT]
162899,GARšana,SS08] - 08?] - XX,N,L785080,o.,2,[2]6 [guruš sag-tag]
162899,GARšana,SS08] - 08?] - XX,N,L785081,o.,3,3 [guruš a2-1/2-ta]
162899,GARšana,SS08] - 08?] - XX,N,L785082,o.,4,nam-60 Nu-ur2-{d}[IŠKUR]
162899,GARšana,SS08] - 08?] - XX,N,L785083,o.,5,1 guruš 9 geme2 ugula [ME-E2]-a
162899,GARšana,SS08] - 08?] - XX,N,L785084,o.,6,ugula ME-E2-[a] # (sic!)
162899,GARšana,SS08] - 08?] - XX,N,L785085,o.,7,2 guruš ugula [PN]
162899,GARšana,SS08] - 08?] - XX,N,L785086,o.,8,[6 gem]e2 ugula [PN]
162899,GARšana,SS08] - 08?] - XX,N,L785087,o.,9,[6 guruš] 4 geme2 ugula [PN]
162899,GARšana,SS08] - 08?] - XX,N,L785088,o.,10,[l]u2 hun-ga2-[me-eš2]
162899,GARšana,SS08] - 08?] - XX,N,L785089,o.,11,------------
162899,GARšana,SS08] - 08?] - XX,N,L785090,o.,12,[šu-nigin2] 3 guruš [šidim]
162899,GARšana,SS08] - 08?] - XX,N,L785091,o.,13,[šu-nigin2 ] 33 [guruš]
162899,GARšana,SS08] - 08?] - XX,N,L785092,o.,14,[šu-nigin2 ] 20-la2-1 [geme2]
162899,GARšana,SS08] - 08?] - XX,N,L785093,o.,15,ša3-bi-ta
162899,GARšana,SS08] - 08?] - XX,N,L785094,o.,16,1 guruš šidim 5 gu[ruš]
162899,GARšana,SS08] - 08?] - XX,N,L785095,o.,17,e2-udu-niga du3-a 
162899,GARšana,SS08] - 08?] - XX,N,L785096,o.,18,1 guruš ši[dim]
162899,GARšana,SS08] - 08?] - XX,N,L785097,o.,19,8 guruš 
162899,GARšana,SS08] - 08?] - XX,N,L785098,o.,20,e2 gi-na-tum ša3 e2-[gal]
162899,GARšana,SS08] - 08?] - XX,N,L785099,o.,21,1 guruš ši[dim] 
162899,GARšana,SS08] - 08?] - XX,N,L785100,r.,1,[...]
162899,GARšana,SS08] - 08?] - XX,N,L785101,r.,2,[n guruš] im-sumur [a]k
162899,GARšana,SS08] - 08?] - XX,N,L785102,r.,3,6 guruš
162899,GARšana,SS08] - 08?] - XX,N,L785103,r.,4,munu4 nag4-ga2-[de3] (=GUM)
162899,GARšana,SS08] - 08?] - XX,N,L785104,r.,5,6 guruš
162899,GARšana,SS08] - 08?] - XX,N,L785105,r.,6,ma2 la2-a gi U3-da[g-ga{ki}-ta] / tum3-de3 ge[n-na]
162899,GARšana,SS08] - 08?] - XX,N,L785106,r.,7,[n] guruš ši[dim]
162899,GARšana,SS08] - 08?] - XX,N,L785107,r.,8,[n] guruš
162899,GARšana,SS08] - 08?] - XX,N,L785108,r.,9,[t]ak2-si-ru-um e2 gi-na-[tum] / {gi[š]}[kiri6]
162899,GARšana,SS08] - 08?] - XX,N,L785109,r.,10,[n] guruš ugula
162899,GARšana,SS08] - 08?] - XX,N,L785110,r.,11,[n] guruš tu-ra
162899,GARšana,SS08] - 08?] - XX,N,L785111,r.,,============
162899,GARšana,SS08] - 08?] - XX,N,L785112,r.,12,[šu-nigin2] 3 guruš šidim
162899,GARšana,SS08] - 08?] - XX,N,L785113,r.,13,šu-nigin2 33 guruš
162899,GARšana,SS08] - 08?] - XX,N,L785114,r.,14,šu-nigin2 20-la2-1 geme2
162899,GARšana,SS08] - 08?] - XX,N,L785115,r.,15,zi-ga-am3
162899,GARšana,SS08] - 08?] - XX,N,L785116,r.,16,gurum2 ak
162899,GARšana,SS08] - 08?] - XX,N,L785117,r.,,[...] # (rest lost)
162899,GARšana,SS08] - 08?] - XX,N,L785118,l.ed.,1,[...]
162900,GARšana,SS08] - 08?] - XX,N,L785119,,,
162900,GARšana,SS08] - 08?] - XX,N,L785120,o.,1,[3 guruš ši]dim ugula {d}IŠ[KUR-ILLAT]
162900,GARšana,SS08] - 08?] - XX,N,L785121,o.,2,[26] guruš sag-t[ag]
162900,GARšana,SS08] - 08?] - XX,N,L785122,o.,3,[3] guruš a2-1/2-ta
162900,GARšana,SS08] - 08?] - XX,N,L785123,o.,4,[na]m-60 Nu-ur2-{d}IŠKUR
162900,GARšana,SS08] - 08?] - XX,N,L785124,o.,5,3 guruš <0> geme2
162900,GARšana,SS08] - 08?] - XX,N,L785125,o.,6,ugula Za-la-a
162900,GARšana,SS08] - 08?] - XX,N,L785126,o.,7,[lu2] hun-ga2-me-eš2
162900,GARšana,SS08] - 08?] - XX,N,L785127,o.,8,------------
162900,GARšana,SS08] - 08?] - XX,N,L785128,o.,9,[šu-nigin2 3] guruš šidim
162900,GARšana,SS08] - 08?] - XX,N,L785129,o.,10,[šu-nigin2 ] 32 gur[uš]
162900,GARšana,SS08] - 08?] - XX,N,L785130,o.,11,[ša3]-bi-ta
162900,GARšana,SS08] - 08?] - XX,N,L785131,o.,12,1 guruš [šidim]
162900,GARšana,SS08] - 08?] - XX,N,L785132,o.,13,[n] gur[uš]
162900,GARšana,SS08] - 08?] - XX,N,L785133,o.,14,[...]
162900,GARšana,SS08] - 08?] - XX,N,L785134,o.,15,1 guruš im-sumur [ak]
162900,GARšana,SS08] - 08?] - XX,N,L785135,o.,16,1 guruš šidim
162900,GARšana,SS08] - 08?] - XX,N,L785136,o.,17,gi-si11 e2-udu-niga [du3-a]
162900,GARšana,SS08] - 08?] - XX,N,L785137,r.,1,1 guruš šidim 1 guruš
162900,GARšana,SS08] - 08?] - XX,N,L785138,r.,2,[ta]k2-si-ru-um e2 [gi-na-tum]
162900,GARšana,SS08] - 08?] - XX,N,L785139,r.,3,{[giš]}kiri6 GAR-[ša-an]-na{ki}
162900,GARšana,SS08] - 08?] - XX,N,L785140,r.,4,[n guru]š lu2-ŠIM gub-ba
162900,GARšana,SS08] - 08?] - XX,N,L785141,r.,5,5 guruš sahar zi-ga
162900,GARšana,SS08] - 08?] - XX,N,L785142,r.,6,e2 gi-na-tum k[a2 Bil-li2//i-a]
162900,GARšana,SS08] - 08?] - XX,N,L785143,r.,7,3 guruš ma2 {d}Šu-{d}S[uen ...] / e2 {d}Nin?-si4-in-[na ...]
162900,GARšana,SS08] - 08?] - XX,N,L785144,r.,8,[ ... t]a{ki}-ta GAR-ša-[an-na{ki}-še3] / D[U-x]
162900,GARšana,SS08] - 08?] - XX,N,L785145,r.,9,[6?] guruš ma2 nig2-gu2-na [GN-ta]
162900,GARšana,SS08] - 08?] - XX,N,L785146,r.,10,[GAR]-ša-an-na-še3 ma2 gid2-d[a]
162900,GARšana,SS08] - 08?] - XX,N,L785147,r.,11,[1] guruš tu-ra
162900,GARšana,SS08] - 08?] - XX,N,L785148,r.,12,[šu-nigin2 ] 2 guruš šidim
162900,GARšana,SS08] - 08?] - XX,N,L785149,r.,13,[šu-nigin2] 32 guruš
162900,GARšana,SS08] - 08?] - XX,N,L785150,r.,14,------------
162900,GARšana,SS08] - 08?] - XX,N,L785151,r.,15,[...] gurum2 ak
162900,GARšana,SS08] - 08?] - XX,N,L785152,r.,,[...] # (rest lost)
162901,GARšana,SS08 - 08 - 10+,N,L785153,,,
162901,GARšana,SS08 - 08 - 10+,N,L785154,o.,1,3 guruš šidim ugula {d}IŠKUR-ILLAT 
162901,GARšana,SS08 - 08 - 10+,N,L785155,o.,2,26 guruš sag-tag
162901,GARšana,SS08 - 08 - 10+,N,L785156,o.,3,3 guruš a2-1/2-ta
162901,GARšana,SS08 - 08 - 10+,N,L785157,o.,4,nam-60 Nu-ur2-{d}IŠKUR
162901,GARšana,SS08 - 08 - 10+,N,L785158,o.,5,2 guruš ugula Šu-{d}Nisaba
162901,GARšana,SS08 - 08 - 10+,N,L785159,o.,6,1 guruš ugula ME-E2-a
162901,GARšana,SS08 - 08 - 10+,N,L785160,o.,7,1 guruš ugula Za-la-a
162901,GARšana,SS08 - 08 - 10+,N,L785161,o.,8,1 guruš ugula Li-la-a
162901,GARšana,SS08 - 08 - 10+,N,L785162,o.,9,lu2-hun2-ga2-me-eš2
162901,GARšana,SS08 - 08 - 10+,N,L785163,o.,10,------------
162901,GARšana,SS08 - 08 - 10+,N,L785164,o.,11,šu-nigin2 3 guruš šidim
162901,GARšana,SS08 - 08 - 10+,N,L785165,o.,12,šu-nigin2 34 guruš
162901,GARšana,SS08 - 08 - 10+,N,L785166,o.,13,------------
162901,GARšana,SS08 - 08 - 10+,N,L785167,o.,14,ša3-bi-ta
162901,GARšana,SS08 - 08 - 10+,N,L785168,o.,15,1 guruš šidim 6 guruš
162901,GARšana,SS08 - 08 - 10+,N,L785169,o.,16,im di3-um lu-a
162901,GARšana,SS08 - 08 - 10+,N,L785170,o.,17,e2 I3-li2-bi-šu
162901,GARšana,SS08 - 08 - 10+,N,L785171,o.,18,1 guruš šidim
162901,GARšana,SS08 - 08 - 10+,N,L785172,o.,19,5 guruš
162901,GARšana,SS08 - 08 - 10+,N,L785173,r.,,# (line erased)
162901,GARšana,SS08 - 08 - 10+,N,L785174,r.,1,SIG4.ANŠE im-sumur ak
162901,GARšana,SS08 - 08 - 10+,N,L785175,r.,2,9 guruš sahar zi-ga e2 gi-na-/tum ka2 Bil-i-a
162901,GARšana,SS08 - 08 - 10+,N,L785176,r.,3,9 guruš GAR-ša-an-na{ki}-ta
162901,GARšana,SS08 - 08 - 10+,N,L785177,r.,4,Adab{ki}-še3 ma2 gid2-da
162901,GARšana,SS08 - 08 - 10+,N,L785178,r.,5,e2-DU6-LAGAB I-din-{d}IŠKUR-še3
162901,GARšana,SS08 - 08 - 10+,N,L785179,r.,6,1 guruš [ši]dim 
162901,GARšana,SS08 - 08 - 10+,N,L785180,r.,7,5 guruš 
162901,GARšana,SS08 - 08 - 10+,N,L785181,r.,8,gi-si11 e2-udu-niga du3-a
162901,GARšana,SS08 - 08 - 10+,N,L785182,r.,9,1 guruš tu-ra
162901,GARšana,SS08 - 08 - 10+,N,L785183,r.,10,------------
162901,GARšana,SS08 - 08 - 10+,N,L785184,r.,11,šu-nigin2 3 guruš šidim
162901,GARšana,SS08 - 08 - 10+,N,L785185,r.,12,šu-nigin2 34 guruš
162901,GARšana,SS08 - 08 - 10+,N,L785186,r.,13,------------
162901,GARšana,SS08 - 08 - 10+,N,L785187,r.,14,zi-ga-am3
162901,GARšana,SS08 - 08 - 10+,N,L785188,r.,15,gurum2 ak
162901,GARšana,SS08 - 08 - 10+,N,L785189,r.,16,giri3 {d}IŠKUR-ILLAT 
162901,GARšana,SS08 - 08 - 10+,N,L785190,r.,17,iti ezem-{d}Šul-gi
162901,GARšana,SS08 - 08 - 10+,N,L785191,r.,18,mu {d}Šu-{d}Suen lugal-e / ma2-gur8-mah {d}En-lil2-ra / mu-ne-dim2
162901,GARšana,SS08 - 08 - 10+,N,L785192,le.ed.,1,u4 10+[n]-k[a]n
162902,GARšana,SS08 - 08 - 12,N,L785193,,,
162902,GARšana,SS08 - 08 - 12,N,L785194,o.,1,12 ge[me2 ug]ula Ba-zi
162902,GARšana,SS08 - 08 - 12,N,L785195,o.,2,3 guruš 10 geme2
162902,GARšana,SS08 - 08 - 12,N,L785196,o.,3,ugula Šu-{d}Nisaba
162902,GARšana,SS08 - 08 - 12,N,L785197,o.,4,2 geme2 ugula Li-la-a2
162902,GARšana,SS08 - 08 - 12,N,L785198,o.,5,3 guruš 7 geme2
162902,GARšana,SS08 - 08 - 12,N,L785199,o.,6,ugula Za-la-a
162902,GARšana,SS08 - 08 - 12,N,L785200,o.,7,[3] guruš 8 geme2
162902,GARšana,SS08 - 08 - 12,N,L785201,o.,8,[ugu]la ME-E2-a
162902,GARšana,SS08 - 08 - 12,N,L785202,o.,9,------------
162902,GARšana,SS08 - 08 - 12,N,L785203,o.,10,[šu-nigin2 ] 9 guruš
162902,GARšana,SS08 - 08 - 12,N,L785204,o.,11,[šu-nigin2 ] 40-la2-1 geme2 
162902,GARšana,SS08 - 08 - 12,N,L785205,o.,12,[ša3]-bi-ta
162902,GARšana,SS08 - 08 - 12,N,L785206,o.,13,[n] guruš
162902,GARšana,SS08 - 08 - 12,N,L785207,r.,1,21 geme2
162902,GARšana,SS08 - 08 - 12,N,L785208,r.,2,[SIG4].ANŠE ga2-ga2
162902,GARšana,SS08 - 08 - 12,N,L785209,r.,3,[1]8 geme2
162902,GARšana,SS08 - 08 - 12,N,L785210,r.,4,im g[a6]-ga2
162902,GARšana,SS08 - 08 - 12,N,L785211,r.,5,[g]u2 i7 [A]-ga-mu-um-ta
162902,GARšana,SS08 - 08 - 12,N,L785212,r.,6,e2 gi-na-tum ka2 / Bil-i-a-še3
162902,GARšana,SS08 - 08 - 12,N,L785213,r.,7,------------
162902,GARšana,SS08 - 08 - 12,N,L785214,r.,8,šu-nigin2 9 guruš
162902,GARšana,SS08 - 08 - 12,N,L785215,r.,9,šu-nigin2 40-la2-1 geme2
162902,GARšana,SS08 - 08 - 12,N,L785216,r.,10,zi-ga-am3
162902,GARšana,SS08 - 08 - 12,N,L785217,r.,11,gurum2 ak
162902,GARšana,SS08 - 08 - 12,N,L785218,r.,12,giri3 {d}IŠKUR-ILLAT 
162902,GARšana,SS08 - 08 - 12,N,L785219,r.,13,iti ezem-{d}Šul-gi
162902,GARšana,SS08 - 08 - 12,N,L785220,r.,14,mu {d}Šu-{d}Suen lugal-e/[ma2-gu]r8-mah [{d}En-lil2]-/{d}Nin-lil2-ra mu-n[e]-/di[m2]
162902,GARšana,SS08 - 08 - 12,N,L785221,l.ed.,1,u4-12-ka[m]
162903,GARšana,SS08 - 08 - 18,N,L785222,,,
162903,GARšana,SS08 - 08 - 18,N,L785223,o.,1,[3] guruš šidim ugula {d}IŠ[KUR-ILLAT]
162903,GARšana,SS08 - 08 - 18,N,L785224,o.,2,[20]+6 guruš sag-ta[g]
162903,GARšana,SS08 - 08 - 18,N,L785225,o.,3,[3] guruš a2-1/2
162903,GARšana,SS08 - 08 - 18,N,L785226,o.,4,[na]m-60 Nu-ur2-{d}IŠKUR
162903,GARšana,SS08 - 08 - 18,N,L785227,o.,5,[n] guruš 10 geme2 ugula Šu-{d}Nisaba
162903,GARšana,SS08 - 08 - 18,N,L785228,o.,6,[n] guruš 1 geme2 ugula Za-la-a
162903,GARšana,SS08 - 08 - 18,N,L785229,o.,7,[1 gem]e2 ugula ME-E2-a
162903,GARšana,SS08 - 08 - 18,N,L785230,o.,8,[1 geme2] ugula Ba-zi
162903,GARšana,SS08 - 08 - 18,N,L785231,o.,9,[1 geme2] ugula Li-la-a2
162903,GARšana,SS08 - 08 - 18,N,L785232,o.,10,lu2 hun-ga2-me-eš2
162903,GARšana,SS08 - 08 - 18,N,L785233,o.,11,------------
162903,GARšana,SS08 - 08 - 18,N,L785234,o.,12,šu-nigin2 3 guruš šidim
162903,GARšana,SS08 - 08 - 18,N,L785235,o.,13,šu-nigin2 35 guruš
162903,GARšana,SS08 - 08 - 18,N,L785236,o.,14,šu-nigin2 14 geme2
162903,GARšana,SS08 - 08 - 18,N,L785237,o.,15,ša3-bi-ta
162903,GARšana,SS08 - 08 - 18,N,L785238,o.,16,1 guruš šidim
162903,GARšana,SS08 - 08 - 18,N,L785239,o.,17,6 guruš im [di3]-um g[a6-g]a2-d[e3 (gub-ba)]
162903,GARšana,SS08 - 08 - 18,N,L785240,o.,18,[e2] I3-li2-b[i-š]u du3-a
162903,GARšana,SS08 - 08 - 18,N,L785241,o.,19,[...]
162903,GARšana,SS08 - 08 - 18,N,L785242,o.,20,[sahar z]i-ga e2 [gi-na-tum]
162903,GARšana,SS08 - 08 - 18,N,L785243,o.,21,ka2 Bil-i-a
162903,GARšana,SS08 - 08 - 18,N,L785244,o.,22,1 guruš šidim
162903,GARšana,SS08 - 08 - 18,N,L785245,o.,23,tak2-si-ru-um ša3 e2-gal gub-/b[a]
162903,GARšana,SS08 - 08 - 18,N,L785246,o.,24,[1] guruš šidim
162903,GARšana,SS08 - 08 - 18,N,L785247,r.,1,[n] guruš
162903,GARšana,SS08 - 08 - 18,N,L785248,r.,2,[SIG4.ANŠE im-sumur] ak
162903,GARšana,SS08 - 08 - 18,N,L785249,r.,3,[4] geme2
162903,GARšana,SS08 - 08 - 18,N,L785250,r.,4,im [ga6]-ga2
162903,GARšana,SS08 - 08 - 18,N,L785251,r.,5,1 guruš im lu-a
162903,GARšana,SS08 - 08 - 18,N,L785252,r.,6,1 guruš a bala-[a]
162903,GARšana,SS08 - 08 - 18,N,L785253,r.,7,1 guruš in-u ga6-[ga2] / im lu-a
162903,GARšana,SS08 - 08 - 18,N,L785254,r.,8,SIG4.AN[ŠE] im-sumur ak
162903,GARšana,SS08 - 08 - 18,N,L785255,r.,9,9 guruš GAR-ša-an-na{ki}-ta
162903,GARšana,SS08 - 08 - 18,N,L785256,r.,10,Karkar{ki}-še3 ma2 gid2-d[a]
162903,GARšana,SS08 - 08 - 18,N,L785257,r.,11,1 guruš tu-ra
162903,GARšana,SS08 - 08 - 18,N,L785258,r.,,============
162903,GARšana,SS08 - 08 - 18,N,L785259,r.,12,šu-nigin2 3 guruš šidim
162903,GARšana,SS08 - 08 - 18,N,L785260,r.,13,šu-nigin2 35 guruš
162903,GARšana,SS08 - 08 - 18,N,L785261,r.,14,šu-nigin2 14 geme2
162903,GARšana,SS08 - 08 - 18,N,L785262,r.,15,zi-ga-am3
162903,GARšana,SS08 - 08 - 18,N,L785263,r.,16,gurum2 ak
162903,GARšana,SS08 - 08 - 18,N,L785264,r.,17,giri3 {d}IŠKUR-ILLAT 
162903,GARšana,SS08 - 08 - 18,N,L785265,r.,18,iti ezem-{d}Šul-gi
162903,GARšana,SS08 - 08 - 18,N,L785266,r.,19,mu {d}Šu-{d}Suen lugal-e / [ma2-gur8-mah]-{d}En-lil2 / {d}Nin-lil2-ra mu-ne-/dim2
162903,GARšana,SS08 - 08 - 18,N,L785267,l.ed.,1,u4-18-kam
162765,GARšana,SS06] - 08] - 09+,N,L780200,,,
162765,GARšana,SS06] - 08] - 09+,N,L780201,o.i,,[...] # (beginning lost)
162765,GARšana,SS06] - 08] - 09+,N,L780202,o.i,1',[ugula] ME-⌈e2⌉-a]
162765,GARšana,SS06] - 08] - 09+,N,L780203,o.i,2',[n guru]š 6 [geme2]
162765,GARšana,SS06] - 08] - 09+,N,L780204,o.i,3',[ugula] Za-la-a
162765,GARšana,SS06] - 08] - 09+,N,L780205,o.i,4',[l]u2 hun-ga2-me-eš2
162765,GARšana,SS06] - 08] - 09+,N,L780206,o.i,5',------------
162765,GARšana,SS06] - 08] - 09+,N,L780207,o.i,6',[šu-nigin2 n] guruš šidim
162765,GARšana,SS06] - 08] - 09+,N,L780208,o.i,7',[šu-nigin2 n]+4 guruš
162765,GARšana,SS06] - 08] - 09+,N,L780209,o.i,8',[šu-nigin2 n]+6 geme2
162765,GARšana,SS06] - 08] - 09+,N,L780210,o.i,9',[ša3]-bi-ta
162765,GARšana,SS06] - 08] - 09+,N,L780211,o.i,10',[1] guruš šidim um-mi-a
162765,GARšana,SS06] - 08] - 09+,N,L780212,o.i,11',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780213,o.i,12',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780214,o.i,13',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780215,o.i,14',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780216,o.ii,,[...] # (beginning of col. lost)
162765,GARšana,SS06] - 08] - 09+,N,L780217,o.ii,1',[...] / [...]
162765,GARšana,SS06] - 08] - 09+,N,L780218,o.ii,2',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780219,o.ii,3',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780220,o.ii,4',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780221,o.ii,5',1 guruš ši[dim]
162765,GARšana,SS06] - 08] - 09+,N,L780222,o.ii,6',10 guruš [...]
162765,GARšana,SS06] - 08] - 09+,N,L780223,o.ii,7',12 [...]
162765,GARšana,SS06] - 08] - 09+,N,L780224,o.ii,8',gi-x im [...]
162765,GARšana,SS06] - 08] - 09+,N,L780225,o.ii,9',[...]
162765,GARšana,SS06] - 08] - 09+,N,L780226,o.ii,10',[...] me [...]
